k141_17	1094
k141_18	1119
k141_21	1113
k141_29	1024
k141_32	1752
k141_39	1263
k141_41	1878
k141_50	2699
k141_53	1121
k141_60	1065
k141_65	3276
k141_70	2068
k141_77	1978
k141_80	1920
k141_86	2696
k141_90	2390
k141_102	1367
k141_111	2357
k141_113	5883
k141_117	3188
k141_120	1143
k141_121	1043
k141_122	2803
k141_125	2162
k141_134	3736
k141_137	2349
k141_138	1788
k141_151	1756
k141_153	1504
k141_154	1170
k141_155	2516
k141_160	1628
k141_178	1888
k141_182	1086
k141_186	1226
k141_194	1227
k141_195	2504
k141_207	1381
k141_224	7743
k141_227	3935
k141_236	1037
k141_245	1872
k141_246	1576
k141_263	1270
k141_268	4139
k141_269	4739
k141_274	1518
k141_278	4220
k141_279	4091
k141_285	2813
k141_286	1146
k141_288	1904
k141_289	1648
k141_291	1634
k141_300	1229
k141_303	2399
k141_304	1611
k141_310	1571
k141_312	3755
k141_322	1271
k141_329	1290
k141_333	1143
k141_334	2537
k141_339	1303
k141_340	1346
k141_347	2293
k141_351	1189
k141_352	1306
k141_354	6395
k141_364	1099
k141_365	1613
k141_377	1166
k141_379	2965
k141_382	1910
k141_386	1009
k141_398	1384
k141_421	3788
k141_422	2647
k141_424	2049
k141_428	1328
k141_430	1158
k141_435	4541
k141_436	6939
k141_437	1778
k141_442	1084
k141_445	1849
k141_449	1073
k141_453	1840
k141_454	1628
k141_456	1085
k141_458	1184
k141_459	6158
k141_460	2335
k141_461	1308
k141_463	1040
k141_467	1090
k141_468	2117
k141_469	1982
k141_471	1753
k141_473	2136
k141_474	1088
k141_478	1519
k141_480	1504
k141_486	2393
k141_493	1106
k141_495	5432
k141_504	3968
k141_505	2420
k141_507	3593
k141_510	1579
k141_512	2517
k141_517	3252
k141_518	1415
k141_519	3197
k141_526	2370
k141_528	1279
k141_534	6173
k141_535	2502
k141_536	2949
k141_542	1224
k141_544	6114
k141_552	1167
k141_553	1265
k141_556	1188
k141_562	3368
k141_564	1223
k141_566	4181
k141_568	1508
k141_570	1027
k141_573	2273
k141_580	1036
k141_591	1190
k141_598	1462
k141_600	1239
k141_601	2440
k141_606	2235
k141_611	2832
k141_612	3399
k141_614	1153
k141_615	2685
k141_616	1330
k141_623	1278
k141_624	1008
k141_626	1582
k141_636	1053
k141_643	2340
k141_648	4795
k141_650	1493
k141_656	1059
k141_657	2345
k141_659	1116
k141_660	1330
k141_673	2773
k141_676	2243
k141_677	2137
k141_686	1354
k141_687	3500
k141_692	2968
k141_700	1269
k141_709	1221
k141_713	2508
k141_714	2193
k141_728	2518
k141_732	2255
k141_736	1016
k141_741	1060
k141_744	5912
k141_748	1186
k141_751	1302
k141_754	2050
k141_769	1182
k141_773	1012
k141_775	2230
k141_777	1320
k141_797	7820
k141_798	3531
k141_804	2682
k141_806	4595
k141_812	1524
k141_814	1710
k141_815	1039
k141_818	1429
k141_820	1223
k141_822	1165
k141_824	1169
k141_828	1619
k141_838	1720
k141_839	5563
k141_840	4201
k141_841	3009
k141_842	2032
k141_847	2228
k141_848	5804
k141_852	1069
k141_857	1674
k141_858	3159
k141_872	4786
k141_874	1577
k141_879	1685
k141_881	2424
k141_883	1503
k141_887	1792
k141_891	1972
k141_892	1996
k141_895	1469
k141_901	2580
k141_909	1718
k141_917	1138
k141_924	4681
k141_928	1660
k141_929	2040
k141_932	3712
k141_933	10253
k141_934	3971
k141_937	1059
k141_940	2201
k141_944	1665
k141_946	1887
k141_953	3064
k141_957	1062
k141_962	3387
k141_963	2152
k141_971	1168
k141_972	1088
k141_974	3682
k141_975	4904
k141_980	1228
k141_995	1125
k141_999	1679
k141_1002	1097
k141_1008	2290
k141_1011	1498
k141_1013	1893
k141_1021	1308
k141_1024	2229
k141_1026	1137
k141_1036	2209
k141_1037	1989
k141_1046	3389
k141_1051	4371
k141_1053	1374
k141_1062	3219
k141_1077	1674
k141_1078	1494
k141_1079	1077
k141_1087	1050
k141_1092	1213
k141_1094	4023
k141_1104	2979
k141_1109	1032
k141_1110	1422
k141_1117	2239
k141_1121	1762
k141_1122	1034
k141_1123	1039
k141_1125	1114
k141_1131	4958
k141_1132	9339
k141_1133	4206
k141_1134	17573
k141_1135	2568
k141_1136	17401
k141_1137	7465
k141_1142	7260
k141_1143	2837
k141_1146	4303
k141_1149	1391
k141_1152	1005
k141_1155	3423
k141_1157	1178
k141_1165	2165
k141_1166	3143
k141_1171	2015
k141_1173	1262
k141_1176	1187
k141_1177	1036
k141_1183	2327
k141_1197	2071
k141_1198	4933
k141_1203	3808
k141_1205	1988
k141_1208	1672
k141_1218	1031
k141_1219	1304
k141_1221	1111
k141_1238	1892
k141_1249	1275
k141_1251	1014
k141_1264	1067
k141_1266	2806
k141_1269	1060
k141_1274	1521
k141_1283	1167
k141_1286	1288
k141_1290	1943
k141_1295	1738
k141_1314	10748
k141_1316	1460
k141_1317	2890
k141_1318	2856
k141_1322	1356
k141_1335	3054
k141_1336	1933
k141_1337	3680
k141_1345	3143
k141_1356	1041
k141_1361	3642
k141_1362	1676
k141_1364	1278
k141_1370	1170
k141_1371	3061
k141_1372	3309
k141_1387	2229
k141_1389	6129
k141_1390	3038
k141_1391	3905
k141_1392	1648
k141_1393	3291
k141_1395	1842
